id;city_state;name;address;open_now;business_status;latitude;longitude;weekday_text;viewport
ChIJ-c_c_CeMpJIRUNeZfPgVa9c;Belém/PA;Hospital Santa Teresinha;Av. Gov Magalhães Barata, 277 - Nazaré, Belém;True;OPERATIONAL;-1.4518495;-48.4780598;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -1.450576020107278, 'lng': -48.47671587010728}, 'southwest': {'lat': -1.453275679892722, 'lng': -48.47941552989272}}
ChIJe6iuRryOpJIR8A5C0g5rTog;Belém/PA;Unimed Doca - Urgência E Emergência;Av. Visc. de Souza Franco, S/N - Reduto, Belém;True;OPERATIONAL;-1.4427618;-48.49217729999999;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -1.441278320107278, 'lng': -48.49073417010727}, 'southwest': {'lat': -1.443977979892722, 'lng': -48.49343382989271}}
ChIJUzAklSeMpJIRoU1b6ovDLAc;Belém/PA;Hospital Layr Maia;Av. Alcindo Cacela, 1581 - Nazaré, Belém;True;OPERATIONAL;-1.4507019;-48.47730440000001;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -1.449386620107278, 'lng': -48.47614352010727}, 'southwest': {'lat': -1.452086279892722, 'lng': -48.47884317989272}}
ChIJVf1JUCaMpJIRS01k3gCRZR4;Belém/PA;Hospital Amazônia;Tv. Nove de Janeiro, 1267 - São Brás, Belém;True;OPERATIONAL;-1.4505875;-48.4757056;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -1.449251870107278, 'lng': -48.47439647010727}, 'southwest': {'lat': -1.451951529892722, 'lng': -48.47709612989272}}
ChIJL-CP7qSOpJIRi1b5q-t-dBA;Belém/PA;Jean Bitar Hospital Center;R. Cônego Jerônimo Pimentel, 543 - Umarizal, Belém;True;OPERATIONAL;-1.4400685;-48.4872552;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -1.438779170107278, 'lng': -48.48572487010728}, 'southwest': {'lat': -1.441478829892722, 'lng': -48.48842452989272}}
ChIJ77XcHaWOpJIR10SdWOnsFJw;Belém/PA;Saúde Hospital e Maternidade;Tv. Dom Romualdo de Seixas, 606 - Umarizal, Belém;True;OPERATIONAL;-1.4392609;-48.4878169;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -1.437838420107278, 'lng': -48.48642947010728}, 'southwest': {'lat': -1.440538079892722, 'lng': -48.48912912989272}}
ChIJGVMKO6iPpJIRTygZwt9wv8Q;Belém/PA;Hospital Do Coração Do Pará;Tv. Dom Pedro I, 962 - Umarizal, Belém;True;OPERATIONAL;-1.4391646;-48.4851709;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -1.437739720107278, 'lng': -48.48378047010727}, 'southwest': {'lat': -1.440439379892722, 'lng': -48.48648012989271}}
ChIJ85g3FC-MpJIRTNCzDbimolI;Belém/PA;Unidade de Atendimento Imediato do Hospital Ophir Loyola;Tv. Quatorze de Abril, 1476 - São Brás, Belém;True;OPERATIONAL;-1.4529405;-48.4722627;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -1.451593670107278, 'lng': -48.47097982010727}, 'southwest': {'lat': -1.454293329892722, 'lng': -48.47367947989272}}
ChIJ7-Q6LKeOpJIRbXjdHglLdV0;Belém/PA;Santa Casa de Misericórdia do Pará;R. Bernal do Couto, 988 - Umarizal, Belém;True;OPERATIONAL;-1.4398024;-48.48158309999999;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -1.438366370107278, 'lng': -48.48040657010727}, 'southwest': {'lat': -1.441066029892722, 'lng': -48.48310622989272}}
ChIJhbosO52OpJIRjRiIawpk9Nw;Belém/PA;Hospital Pronto Socorro Municipal Mário Pinotti;Tv. 14 de Março, 500 - Umarizal, Belém;True;OPERATIONAL;-1.4396877;-48.4808635;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -1.438336420107278, 'lng': -48.47938517010728}, 'southwest': {'lat': -1.441036079892722, 'lng': -48.48208482989272}}
